supplier,month,bnf_name,bnf_code,total_items,total_cost
TPP,2018-06-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,3,136.76093999999998
TPP,2018-06-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,27,1042.21833
TPP,2018-06-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,7,85.28658
TPP,2018-07-01,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,3,273.19378
TPP,2018-07-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,1,30.13314
TPP,2018-07-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,6,650.66264
TPP,2018-07-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,52.29693
TPP,2018-07-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,28,722.8372899999999
TPP,2018-07-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,39,3605.48957
TPP,2018-07-01,Mepolizumab_Inj 100mg Vl (Dry),0304020Y0AAAAAA,1,779.7048
TPP,2018-07-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,1,44.95681
TPP,2018-07-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,89.90122
TPP,2018-07-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,941,15061.077009999994
TPP,2018-07-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,151,8212.84386
TPP,2018-07-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,121,23167.85013
TPP,2018-07-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,9,3899.76491
TPP,2018-07-01,Botox_Inj 100u Vl,0409030B0BCAAAE,1,310.57241
TPP,2018-07-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,63.78829
TPP,2018-07-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,272.90908
TPP,2018-07-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,4,91.59682
TPP,2018-07-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,3,149.70745
TPP,2018-07-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,55.7056
TPP,2018-07-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,6.60994
TPP,2018-07-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,7,35.73047
TPP,2018-07-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,6,371.52478
TPP,2018-07-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,14,1192.9920100000002
TPP,2018-07-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,4,1415.21381
TPP,2018-07-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,4,801.80259
TPP,2018-07-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,5,940.1632000000001
TPP,2018-07-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,15,613.10153
TPP,2018-07-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,167,17464.57723999999
TPP,2018-07-01,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,156.05336
TPP,2018-07-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,4,279.67587000000003
TPP,2018-07-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,2,234.96446
TPP,2018-07-01,Isavuconazole_Cap 100mg,0502010E0AAAAAA,1,556.27608
TPP,2018-07-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,2,643.89389
TPP,2018-07-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,2,528.0706
TPP,2018-07-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,2,299.07872
TPP,2018-07-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,22.80332
TPP,2018-07-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,1,27.7136
TPP,2018-07-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,14,638.12095
TPP,2018-07-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,6,205.68457
TPP,2018-07-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,17,1191.0153400000002
TPP,2018-07-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,3,20.04955
TPP,2018-07-01,Nutricia_preOp Liq,090402000BBQFA0,1,81.6215
TPP,2018-07-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,13,1587.79259
TPP,2018-07-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,8,364.90402
TPP,2018-07-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,69,424.37808000000007
TPP,2018-07-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,4,173.73812999999998
TPP,2018-07-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,36,1267.8479699999998
TPP,2018-07-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,1,6.66563
TPP,2018-08-01,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,5,635.9839099999999
TPP,2018-08-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,5,683.22649
TPP,2018-08-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,52.32728
TPP,2018-08-01,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,3,82.98474999999999
TPP,2018-08-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,18,536.38889
TPP,2018-08-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,48,4305.72377
TPP,2018-08-01,Ondemet_Tab 8mg,0406000S0BCADAC,2,101.19958000000001
TPP,2018-08-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,965,15749.935689999998
TPP,2018-08-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,175,10178.185689999998
TPP,2018-08-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,119,24756.741130000006
TPP,2018-08-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,31,6420.73425
TPP,2018-08-01,Botox_Inj Pdr 50u Vl,0409030B0BCABAD,1,107.99129
TPP,2018-08-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,54.72348
TPP,2018-08-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,255.71953000000002
TPP,2018-08-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,6,113.87816000000001
TPP,2018-08-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,4,123.77154999999999
TPP,2018-08-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,3,114.26226000000001
TPP,2018-08-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,8,33.522169999999996
TPP,2018-08-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,6,204.71735999999999
TPP,2018-08-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,9,962.0343700000001
TPP,2018-08-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,5,1416.04934
TPP,2018-08-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,2,1729.65436
TPP,2018-08-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,2,352.76781
TPP,2018-08-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,18,1106.18001
TPP,2018-08-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,173,17764.98264000001
TPP,2018-08-01,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,167.18918
TPP,2018-08-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,3,242.90791
TPP,2018-08-01,Nevirapine_Tab 100mg M/R,0503010B0AAADAD,1,1.43124
TPP,2018-08-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,3,2503.37516
TPP,2018-08-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,161.74665
TPP,2018-08-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,1,27.72971
TPP,2018-08-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,17,729.7086
TPP,2018-08-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,17,392.98670000000004
TPP,2018-08-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,16,886.9290900000001
TPP,2018-08-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,13.37414
TPP,2018-08-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,9,805.1374800000001
TPP,2018-08-01,Infliximab_Inf 100mg Vl,1001030T0AAAAAA,1,389.73863
TPP,2018-08-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,2,122.20316
TPP,2018-08-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,75,443.70941000000005
TPP,2018-08-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,9,87.11783
TPP,2018-08-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,31,834.1596200000001
TPP,2018-08-01,Flumazenil_Inj 100mcg/ml 5ml Amp,1501070F0AAAAAA,1,10.8953
TPP,2018-08-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,1,13.1172
TPP,2018-09-01,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,3,273.07545
TPP,2018-09-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,132.76253
TPP,2018-09-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,53.31454
TPP,2018-09-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,27,534.47127
TPP,2018-09-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,33,3257.2136299999997
TPP,2018-09-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,89.86229
TPP,2018-09-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,921,15029.518820000003
TPP,2018-09-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,160,9189.699529999998
TPP,2018-09-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,116,22323.591499999995
TPP,2018-09-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,13,3721.23668
TPP,2018-09-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,2,45.48788
TPP,2018-09-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,334.78086
TPP,2018-09-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,8,127.61952
TPP,2018-09-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,211.13736
TPP,2018-09-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,3.24736
TPP,2018-09-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,6,31.211889999999997
TPP,2018-09-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,2,133.33984
TPP,2018-09-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,12,907.8093100000001
TPP,2018-09-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,1,235.77093
TPP,2018-09-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,251.43971
TPP,2018-09-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,3,469.88419
TPP,2018-09-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,7,826.50864
TPP,2018-09-01,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,87.69119
TPP,2018-09-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,161,15936.935480000007
TPP,2018-09-01,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,3,521.04646
TPP,2018-09-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,1,134.546
TPP,2018-09-01,Daptomycin_I/V Inf 350mg Vl (Dry),0501070Y0AAAAAA,1,287.63595
TPP,2018-09-01,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,1367.24486
TPP,2018-09-01,Isavuconazole_Cap 100mg,0502010E0AAAAAA,2,2502.227
TPP,2018-09-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,4,1320.22313
TPP,2018-09-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,4,1109.08065
TPP,2018-09-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,4.75149
TPP,2018-09-01,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,139.18508
TPP,2018-09-01,Zoledronic Acid_I/V Inf 50mcg/ml 100mlVl,0606020V0AAAFAF,1,235.27606
TPP,2018-09-01,Misoprostol_Tab 400mcg,0701010X0AAAAAA,1,415.77482
TPP,2018-09-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,45.5373
TPP,2018-09-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,1,27.70161
TPP,2018-09-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,14,706.15057
TPP,2018-09-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,20,411.31498
TPP,2018-09-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,15,858.32827
TPP,2018-09-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,13.36058
TPP,2018-09-01,Rituximab_I/V Inf 10mg/ml 10ml Vl,0802030F0AAABAB,1,162.13724
TPP,2018-09-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,11,1378.32118
TPP,2018-09-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,1,165.95985
TPP,2018-09-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,4,260.28396
TPP,2018-09-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,71,441.66505000000006
TPP,2018-09-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,9,125.53196
TPP,2018-09-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,17,538.51325
TPP,2018-09-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,3,28.93667
TPP,2018-09-01,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,1,1.30822
TPP,2018-10-01,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,3,360.26219
TPP,2018-10-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,7,1221.7349
TPP,2018-10-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,52.28368
TPP,2018-10-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,26,447.08188999999993
TPP,2018-10-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,43,4481.4951
TPP,2018-10-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,1,9.09529
TPP,2018-10-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,981,15715.772099999998
TPP,2018-10-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,152,7292.82011
TPP,2018-10-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,115,24331.35264
TPP,2018-10-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,18,5340.30111
TPP,2018-10-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,63.77213
TPP,2018-10-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,272.83981
TPP,2018-10-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,10,143.32319999999999
TPP,2018-10-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,20.76933
TPP,2018-10-01,Piperacillin/Tazobactam_I/VInf2g/0.25gVl,0501014S0AAAAAA,1,372.22694
TPP,2018-10-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,2,39.100139999999996
TPP,2018-10-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,4,17.86692
TPP,2018-10-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,8,337.89784
TPP,2018-10-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,9,409.4826200000001
TPP,2018-10-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,411.17237
TPP,2018-10-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,2,471.62648
TPP,2018-10-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,1099.76671
TPP,2018-10-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,3,440.59779
TPP,2018-10-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,7,344.99894
TPP,2018-10-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,167,16273.582189999997
TPP,2018-10-01,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,167.04959
TPP,2018-10-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,1,94.20282
TPP,2018-10-01,Isavuconazole_Cap 100mg,0502010E0AAAAAA,1,2224.50236
TPP,2018-10-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,330.11501
TPP,2018-10-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,2,335.80459
TPP,2018-10-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,2,323.2232
TPP,2018-10-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,1,68.34301
TPP,2018-10-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,2,83.09492
TPP,2018-10-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,13,592.33916
TPP,2018-10-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,17,374.00336999999996
TPP,2018-10-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,23,1439.97305
TPP,2018-10-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,1,6.68149
TPP,2018-10-01,Methotrexate_Inj 100mg/ml 10ml Vl,0801030P0AACKCK,1,78.87867
TPP,2018-10-01,Capecitabine_Tab 500mg,0801030V0AAAAAA,1,311.91516
TPP,2018-10-01,Nintedanib_Cap 150mg,0801050BTAAABAB,1,465.88633
TPP,2018-10-01,Nutricia_preOp Liq,090402000BBQFA0,5,134.10007000000002
TPP,2018-10-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,12,1879.90481
TPP,2018-10-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,1,149.40653
TPP,2018-10-01,Etanercept_Inj 10mg Vl + Dil,1001030D0AAAFAF,1,132.72657
TPP,2018-10-01,Tocilizumab_I/V Inf 80mg/4ml Vl,1001030W0AAAAAA,1,95.038
TPP,2018-10-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,70,434.37754000000007
TPP,2018-10-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,15,268.20023000000003
TPP,2018-10-01,Toradol_Inj 30mg/ml 1ml Amp,1501042E0BBAAAA,2,16.03973
TPP,2018-10-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,21,1097.97516
TPP,2018-10-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,8,59.41382
TPP,2018-10-01,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,3,3.9253799999999996
TPP,2018-11-01,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,1,110.41361
TPP,2018-11-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,676.86156
TPP,2018-11-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,52.27001
TPP,2018-11-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,28,601.53391
TPP,2018-11-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,40,3791.8104299999995
TPP,2018-11-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,89.85486
TPP,2018-11-01,Ondemet_Tab 8mg,0406000S0BCADAC,1,35.41295
TPP,2018-11-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,985,15994.24381000001
TPP,2018-11-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,160,8368.960319999998
TPP,2018-11-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,107,22412.659670000005
TPP,2018-11-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,28,10749.033759999998
TPP,2018-11-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,272.76833
TPP,2018-11-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,8,155.84732
TPP,2018-11-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,2,295.57533
TPP,2018-11-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,5.56645
TPP,2018-11-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,2,35.73043
TPP,2018-11-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,12,53.56192
TPP,2018-11-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,5,124.47826
TPP,2018-11-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,10,1281.29756
TPP,2018-11-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,411.06467
TPP,2018-11-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,3,942.99341
TPP,2018-11-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,1099.47856
TPP,2018-11-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,4,939.64114
TPP,2018-11-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,8,344.26748
TPP,2018-11-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,191,20238.363799999996
TPP,2018-11-01,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,3,361.84389999999996
TPP,2018-11-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,2,123.31233
TPP,2018-11-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,2,527.79824
TPP,2018-11-01,Aciclovir_I/V Inf 25mg/ml 10ml Vl,0503021C0AAAIAI,1,27.84464
TPP,2018-11-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,5,1386.23634
TPP,2018-11-01,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,161.56926
TPP,2018-11-01,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,139.17359
TPP,2018-11-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,25,1025.02545
TPP,2018-11-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,21,504.70782
TPP,2018-11-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,26,1384.3212500000002
TPP,2018-11-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,3,20.151609999999998
TPP,2018-11-01,Nutricia_preOp Liq,090402000BBQFA0,2,46.63453
TPP,2018-11-01,Mag Sulf_Inj 10% 10ml Amp,0905013N0AAABAB,1,61.48454
TPP,2018-11-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,8,772.9438
TPP,2018-11-01,Tofacitinib_Tab 5mg,1001030ABAAABAB,1,640.1817
TPP,2018-11-01,Enbrel_Inj 50mg/ml 1ml Pf MyClic Pen,1001030D0BBAFAE,1,663.335
TPP,2018-11-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,146.49043
TPP,2018-11-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,77,482.50821
TPP,2018-11-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,4,66.52020999999999
TPP,2018-11-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,19,587.9659400000002
TPP,2018-11-01,Rapifen Intensive Care_Inj 5mg/1ml Amp,1501043A0BBADAD,1,21.52672
TPP,2018-11-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,8,72.49193
TPP,2018-11-01,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,6,7.8487
TPP,2018-11-01,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,1,1.50294
TPP,2018-12-01,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,3,435.874
TPP,2018-12-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,6,802.80988
TPP,2018-12-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,104.5895
TPP,2018-12-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,26,826.09352
TPP,2018-12-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,38,3851.87143
TPP,2018-12-01,Ondemet_Tab 8mg,0406000S0BCADAC,1,35.4297
TPP,2018-12-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1002,17027.46540999998
TPP,2018-12-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,143,7003.352069999999
TPP,2018-12-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,97,25819.646960000005
TPP,2018-12-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,16,4644.45857
